LocalTime;CPUTemp
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:18;78
08/04/2025 00:18;78
08/04/2025 00:18;78
08/04/2025 00:18;78
08/04/2025 00:18;78
08/04/2025 00:18;78
08/04/2025 00:18;78
08/04/2025 00:18;77
08/04/2025 00:18;74
08/04/2025 00:18;70
08/04/2025 00:18;66
08/04/2025 00:18;64
08/04/2025 00:19;62
08/04/2025 00:19;61
08/04/2025 00:19;60
08/04/2025 00:19;59
08/04/2025 00:19;58
08/04/2025 00:19;57
08/04/2025 00:19;56
08/04/2025 00:19;55
08/04/2025 00:19;54
08/04/2025 00:19;54
08/04/2025 00:19;53
08/04/2025 00:19;52
08/04/2025 00:20;52
08/04/2025 00:20;51
08/04/2025 00:20;51
08/04/2025 00:20;50
08/04/2025 00:20;50
08/04/2025 00:20;50
08/04/2025 00:20;49
08/04/2025 00:20;49
08/04/2025 00:20;48
08/04/2025 00:20;48
08/04/2025 00:20;48
08/04/2025 00:20;47
08/04/2025 00:21;47
08/04/2025 00:21;47
08/04/2025 00:21;47
08/04/2025 00:21;46
08/04/2025 00:21;46
08/04/2025 00:21;46
08/04/2025 00:21;46
08/04/2025 00:21;45
08/04/2025 00:21;45
08/04/2025 00:21;45
08/04/2025 00:21;45
08/04/2025 00:21;45
08/04/2025 00:22;44
08/04/2025 00:22;44
08/04/2025 00:22;44
08/04/2025 00:22;44
08/04/2025 00:22;44
08/04/2025 00:22;44
08/04/2025 00:22;44
08/04/2025 00:22;43
08/04/2025 00:22;43
08/04/2025 00:22;43
08/04/2025 00:22;43
08/04/2025 00:22;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:23;44
08/04/2025 00:24;45
08/04/2025 00:24;47
08/04/2025 00:24;48
08/04/2025 00:24;50
08/04/2025 00:24;51
08/04/2025 00:24;53
08/04/2025 00:24;54
08/04/2025 00:24;55
08/04/2025 00:24;57
08/04/2025 00:24;58
08/04/2025 00:24;59
08/04/2025 00:24;60
08/04/2025 00:25;61
08/04/2025 00:25;62
08/04/2025 00:25;63
08/04/2025 00:25;63
08/04/2025 00:25;64
08/04/2025 00:25;66
08/04/2025 00:25;67
08/04/2025 00:25;68
08/04/2025 00:25;69
08/04/2025 00:25;69
08/04/2025 00:25;70
08/04/2025 00:25;70
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;72
08/04/2025 00:26;72
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:26;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;71
08/04/2025 00:27;70
08/04/2025 00:27;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;70
08/04/2025 00:28;71
08/04/2025 00:28;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;70
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:29;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:30;71
08/04/2025 00:31;70
08/04/2025 00:31;70
08/04/2025 00:31;70
08/04/2025 00:31;70
08/04/2025 00:31;70
08/04/2025 00:31;70
08/04/2025 00:31;71
08/04/2025 00:31;71
08/04/2025 00:31;71
08/04/2025 00:31;71
08/04/2025 00:31;71
08/04/2025 00:31;71
08/04/2025 00:32;71
08/04/2025 00:32;71
08/04/2025 00:32;71
08/04/2025 00:32;71
08/04/2025 00:32;71
08/04/2025 00:32;71
08/04/2025 00:32;71
08/04/2025 00:32;70
08/04/2025 00:32;70
08/04/2025 00:32;70
08/04/2025 00:32;70
08/04/2025 00:32;70
08/04/2025 00:33;70
08/04/2025 00:33;70
08/04/2025 00:33;70
08/04/2025 00:33;71
08/04/2025 00:33;71
08/04/2025 00:33;71
08/04/2025 00:33;71
08/04/2025 00:33;70
08/04/2025 00:33;70
08/04/2025 00:33;70
08/04/2025 00:33;70
08/04/2025 00:33;70
08/04/2025 00:34;70
08/04/2025 00:34;70
08/04/2025 00:34;71
08/04/2025 00:34;71
08/04/2025 00:34;70
08/04/2025 00:34;68
08/04/2025 00:34;65
08/04/2025 00:34;64
08/04/2025 00:34;63
08/04/2025 00:34;62
08/04/2025 00:34;61
08/04/2025 00:34;60
08/04/2025 00:35;59
08/04/2025 00:35;58
08/04/2025 00:35;57
08/04/2025 00:35;56
08/04/2025 00:35;55
08/04/2025 00:35;55
08/04/2025 00:35;54
08/04/2025 00:35;53
08/04/2025 00:35;53
08/04/2025 00:35;52
08/04/2025 00:35;52
08/04/2025 00:35;51
08/04/2025 00:36;51
08/04/2025 00:36;51
08/04/2025 00:36;50
08/04/2025 00:36;50
08/04/2025 00:36;49
08/04/2025 00:36;49
08/04/2025 00:36;49
08/04/2025 00:36;48
08/04/2025 00:36;48
08/04/2025 00:36;48
08/04/2025 00:36;48
08/04/2025 00:36;47
08/04/2025 00:37;47
08/04/2025 00:37;47
08/04/2025 00:37;47
08/04/2025 00:37;46
08/04/2025 00:37;46
08/04/2025 00:37;46
08/04/2025 00:37;46
08/04/2025 00:37;46
08/04/2025 00:37;45
08/04/2025 00:37;45
08/04/2025 00:37;45
08/04/2025 00:37;45
08/04/2025 00:38;45
08/04/2025 00:38;45
08/04/2025 00:38;45
08/04/2025 00:38;45
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:38;44
08/04/2025 00:39;44
08/04/2025 00:39;44
08/04/2025 00:39;44
08/04/2025 00:39;44
08/04/2025 00:39;44
08/04/2025 00:39;44
08/04/2025 00:39;47
08/04/2025 00:39;50
08/04/2025 00:39;52
08/04/2025 00:39;55
08/04/2025 00:39;57
08/04/2025 00:39;58
08/04/2025 00:40;57
08/04/2025 00:40;58
08/04/2025 00:40;59
08/04/2025 00:40;61
08/04/2025 00:40;60
08/04/2025 00:40;59
08/04/2025 00:40;63
08/04/2025 00:40;63
08/04/2025 00:40;61
08/04/2025 00:40;60
08/04/2025 00:40;60
08/04/2025 00:40;62
08/04/2025 00:41;66
08/04/2025 00:41;69
08/04/2025 00:41;64
08/04/2025 00:41;63
08/04/2025 00:41;62
08/04/2025 00:41;65
08/04/2025 00:41;71
08/04/2025 00:41;73
08/04/2025 00:41;77
08/04/2025 00:41;78
08/04/2025 00:41;82
08/04/2025 00:41;83
08/04/2025 00:42;84
08/04/2025 00:42;86
08/04/2025 00:42;82
08/04/2025 00:42;75
08/04/2025 00:42;70
08/04/2025 00:42;69
08/04/2025 00:42;69
08/04/2025 00:42;70
08/04/2025 00:42;70
08/04/2025 00:42;71
08/04/2025 00:42;67
08/04/2025 00:42;64
08/04/2025 00:43;65
08/04/2025 00:43;65
08/04/2025 00:43;65
08/04/2025 00:43;65
08/04/2025 00:43;70
08/04/2025 00:43;75
08/04/2025 00:43;72
08/04/2025 00:43;66
08/04/2025 00:43;69
08/04/2025 00:43;72
08/04/2025 00:43;77
08/04/2025 00:43;72
08/04/2025 00:44;66
08/04/2025 00:44;71
08/04/2025 00:44;73
08/04/2025 00:44;77
08/04/2025 00:44;72
08/04/2025 00:44;67
08/04/2025 00:44;63
08/04/2025 00:44;61
08/04/2025 00:44;60
08/04/2025 00:44;59
08/04/2025 00:44;59
08/04/2025 00:44;59
08/04/2025 00:45;62
08/04/2025 00:45;66
08/04/2025 00:45;72
08/04/2025 00:45;77
08/04/2025 00:45;79
08/04/2025 00:45;81
08/04/2025 00:45;82
08/04/2025 00:45;84
08/04/2025 00:45;83
08/04/2025 00:45;85
08/04/2025 00:45;86
08/04/2025 00:45;88
08/04/2025 00:46;88
08/04/2025 00:46;88
08/04/2025 00:46;88
08/04/2025 00:46;89
08/04/2025 00:46;89
08/04/2025 00:46;89
08/04/2025 00:46;89
08/04/2025 00:46;88
08/04/2025 00:46;84
08/04/2025 00:46;79
08/04/2025 00:46;78
08/04/2025 00:46;79
08/04/2025 00:47;79
08/04/2025 00:47;79
08/04/2025 00:47;81
08/04/2025 00:47;84
08/04/2025 00:47;85
08/04/2025 00:47;87
08/04/2025 00:47;88
08/04/2025 00:47;88
08/04/2025 00:47;87
08/04/2025 00:47;86
08/04/2025 00:47;85
08/04/2025 00:47;84
08/04/2025 00:48;77
08/04/2025 00:48;73
08/04/2025 00:48;76
08/04/2025 00:48;79
08/04/2025 00:48;81
08/04/2025 00:48;84
08/04/2025 00:48;84
08/04/2025 00:48;83
08/04/2025 00:48;86
08/04/2025 00:48;88
08/04/2025 00:48;90
08/04/2025 00:48;90
08/04/2025 00:49;90
08/04/2025 00:49;91
08/04/2025 00:49;92
08/04/2025 00:49;92
08/04/2025 00:49;91
08/04/2025 00:49;90
08/04/2025 00:49;91
08/04/2025 00:49;92
08/04/2025 00:49;92
08/04/2025 00:49;93
08/04/2025 00:49;90
08/04/2025 00:49;84
08/04/2025 00:50;85
08/04/2025 00:50;83
08/04/2025 00:50;75
08/04/2025 00:50;69
08/04/2025 00:50;68
08/04/2025 00:50;65
08/04/2025 00:50;63
08/04/2025 00:50;63
08/04/2025 00:50;62
08/04/2025 00:50;61
08/04/2025 00:50;60
08/04/2025 00:50;58
08/04/2025 00:51;57
08/04/2025 00:51;56
08/04/2025 00:51;55
08/04/2025 00:51;57
08/04/2025 00:51;59
08/04/2025 00:51;59
08/04/2025 00:51;58
08/04/2025 00:51;56
08/04/2025 00:51;55
08/04/2025 00:51;56
08/04/2025 00:51;55
08/04/2025 00:51;54
08/04/2025 00:52;53
08/04/2025 00:52;53
08/04/2025 00:52;55
08/04/2025 00:52;59
08/04/2025 00:52;59
08/04/2025 00:52;58
08/04/2025 00:52;57
08/04/2025 00:52;56
08/04/2025 00:52;56
08/04/2025 00:52;55
08/04/2025 00:52;55
08/04/2025 00:52;55
08/04/2025 00:53;56
08/04/2025 00:53;56
08/04/2025 00:53;56
08/04/2025 00:53;56
08/04/2025 00:53;56
08/04/2025 00:53;56
08/04/2025 00:53;55
08/04/2025 00:53;54
08/04/2025 00:53;54
08/04/2025 00:53;54
08/04/2025 00:53;54
08/04/2025 00:53;54
08/04/2025 00:54;54
08/04/2025 00:54;54
08/04/2025 00:54;54
08/04/2025 00:54;53
08/04/2025 00:54;52
08/04/2025 00:54;52
08/04/2025 00:54;52
08/04/2025 00:54;53
08/04/2025 00:54;55
08/04/2025 00:54;55
08/04/2025 00:54;57
08/04/2025 00:54;57
08/04/2025 00:55;56
08/04/2025 00:55;59
08/04/2025 00:55;58
08/04/2025 00:55;57
08/04/2025 00:55;56
08/04/2025 00:55;56
08/04/2025 00:55;55
08/04/2025 00:55;54
08/04/2025 00:55;55
08/04/2025 00:55;58
08/04/2025 00:55;62
08/04/2025 00:55;63
08/04/2025 00:56;63
08/04/2025 00:56;62
08/04/2025 00:56;61
08/04/2025 00:56;59
08/04/2025 00:56;58
08/04/2025 00:56;57
08/04/2025 00:56;56
08/04/2025 00:56;55
08/04/2025 00:56;55
08/04/2025 00:56;56
08/04/2025 00:56;56
08/04/2025 00:56;55
08/04/2025 00:57;57
08/04/2025 00:57;60
08/04/2025 00:57;61
08/04/2025 00:57;60
08/04/2025 00:57;61
08/04/2025 00:57;63
08/04/2025 00:57;63
08/04/2025 00:57;64
08/04/2025 00:57;64
08/04/2025 00:57;64
08/04/2025 00:57;65
08/04/2025 00:57;63
08/04/2025 00:58;66
08/04/2025 00:58;67
08/04/2025 00:58;65
08/04/2025 00:58;69
08/04/2025 00:58;68
08/04/2025 00:58;69
08/04/2025 00:58;70
08/04/2025 00:58;66
08/04/2025 00:58;69
08/04/2025 00:58;70
08/04/2025 00:58;66
08/04/2025 00:58;65
08/04/2025 00:59;67
08/04/2025 00:59;69
08/04/2025 00:59;69
08/04/2025 00:59;70
08/04/2025 00:59;73
08/04/2025 00:59;78
08/04/2025 00:59;81
08/04/2025 00:59;83
08/04/2025 00:59;86
08/04/2025 00:59;88
08/04/2025 00:59;88
08/04/2025 00:59;88
08/04/2025 01:00;84
08/04/2025 01:00;77
08/04/2025 01:00;71
08/04/2025 01:00;69
08/04/2025 01:00;66
08/04/2025 01:00;65
08/04/2025 01:00;64
08/04/2025 01:00;63
08/04/2025 01:00;62
08/04/2025 01:00;62
08/04/2025 01:00;61
08/04/2025 01:00;61
08/04/2025 01:01;60
08/04/2025 01:01;60
08/04/2025 01:01;59
08/04/2025 01:01;58
08/04/2025 01:01;56
08/04/2025 01:01;55
08/04/2025 01:01;57
08/04/2025 01:01;57
08/04/2025 01:01;57
08/04/2025 01:01;56
08/04/2025 01:01;55
08/04/2025 01:01;54
08/04/2025 01:02;53
08/04/2025 01:02;52
08/04/2025 01:02;51
08/04/2025 01:02;51
08/04/2025 01:02;50
08/04/2025 01:02;50
08/04/2025 01:02;49
08/04/2025 01:02;48
08/04/2025 01:02;48
08/04/2025 01:02;48
08/04/2025 01:02;47
08/04/2025 01:02;47
08/04/2025 01:03;47
08/04/2025 01:03;47
08/04/2025 01:03;46
08/04/2025 01:03;46
08/04/2025 01:03;47
08/04/2025 01:03;47
08/04/2025 01:03;47
08/04/2025 01:03;47
08/04/2025 01:03;46
08/04/2025 01:03;47
08/04/2025 01:03;46
08/04/2025 01:03;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:04;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;46
08/04/2025 01:05;47
08/04/2025 01:05;47
08/04/2025 01:05;47
08/04/2025 01:06;47
08/04/2025 01:06;47
08/04/2025 01:06;47
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;46
08/04/2025 01:06;47
08/04/2025 01:07;49
08/04/2025 01:07;54
08/04/2025 01:07;58
08/04/2025 01:07;62
08/04/2025 01:07;65
08/04/2025 01:07;71
08/04/2025 01:07;76
08/04/2025 01:07;80
08/04/2025 01:07;83
08/04/2025 01:07;85
08/04/2025 01:07;87
08/04/2025 01:07;88
08/04/2025 01:08;89
08/04/2025 01:08;90
08/04/2025 01:08;91
08/04/2025 01:08;92
08/04/2025 01:08;92
08/04/2025 01:08;93
08/04/2025 01:08;93
08/04/2025 01:08;93
08/04/2025 01:08;92
08/04/2025 01:08;92
08/04/2025 01:08;92
08/04/2025 01:08;92
08/04/2025 01:09;92
08/04/2025 01:09;91
08/04/2025 01:09;91
08/04/2025 01:09;91
08/04/2025 01:09;91
08/04/2025 01:09;91
08/04/2025 01:09;91
08/04/2025 01:09;90
08/04/2025 01:09;90
08/04/2025 01:09;90
08/04/2025 01:09;90
08/04/2025 01:09;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:10;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:11;90
08/04/2025 01:12;90
08/04/2025 01:12;90
08/04/2025 01:12;90
08/04/2025 01:12;91
08/04/2025 01:12;92
08/04/2025 01:12;92
08/04/2025 01:12;91
08/04/2025 01:12;91
08/04/2025 01:12;91
08/04/2025 01:12;91
08/04/2025 01:12;91
08/04/2025 01:12;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:13;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:14;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:15;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:16;91
08/04/2025 01:17;91
08/04/2025 01:17;91
08/04/2025 01:17;91
08/04/2025 01:17;91
08/04/2025 01:17;84
08/04/2025 01:17;79
08/04/2025 01:17;72
08/04/2025 01:17;67
08/04/2025 01:17;64
08/04/2025 01:17;62
08/04/2025 01:17;61
08/04/2025 01:17;60
08/04/2025 01:18;58
08/04/2025 01:18;58
08/04/2025 01:18;57
08/04/2025 01:18;56
08/04/2025 01:18;55
08/04/2025 01:18;54
08/04/2025 01:18;54
08/04/2025 01:18;53
08/04/2025 01:18;52
08/04/2025 01:18;52
08/04/2025 01:18;52
08/04/2025 01:18;51
08/04/2025 01:19;51
08/04/2025 01:19;51
08/04/2025 01:19;50
08/04/2025 01:19;50
08/04/2025 01:19;49
08/04/2025 01:19;49
08/04/2025 01:19;49
08/04/2025 01:19;49
08/04/2025 01:19;48
08/04/2025 01:19;48
08/04/2025 01:19;48
08/04/2025 01:19;48
08/04/2025 01:20;47
08/04/2025 01:20;48
08/04/2025 01:20;47
08/04/2025 01:20;47
08/04/2025 01:20;47
08/04/2025 01:20;47
08/04/2025 01:20;47
08/04/2025 01:20;46
08/04/2025 01:20;46
08/04/2025 01:20;46
08/04/2025 01:20;46
08/04/2025 01:20;46
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:21;45
08/04/2025 01:22;45
08/04/2025 01:22;46
08/04/2025 01:22;45
08/04/2025 01:22;45
08/04/2025 01:22;45
08/04/2025 01:22;46
08/04/2025 01:22;47
08/04/2025 01:22;49
08/04/2025 01:22;50
08/04/2025 01:22;53
08/04/2025 01:22;55
08/04/2025 01:22;57
08/04/2025 01:23;60
08/04/2025 01:23;62
08/04/2025 01:23;64
08/04/2025 01:23;66
08/04/2025 01:23;70
08/04/2025 01:23;73
08/04/2025 01:23;76
08/04/2025 01:23;78
08/04/2025 01:23;79
08/04/2025 01:23;80
08/04/2025 01:23;81
08/04/2025 01:23;81
08/04/2025 01:24;82
08/04/2025 01:24;82
08/04/2025 01:24;82
08/04/2025 01:24;82
08/04/2025 01:24;82
08/04/2025 01:24;82
08/04/2025 01:24;82
08/04/2025 01:24;81
08/04/2025 01:24;81
08/04/2025 01:24;80
08/04/2025 01:24;80
08/04/2025 01:24;80
08/04/2025 01:25;80
08/04/2025 01:25;80
08/04/2025 01:25;80
08/04/2025 01:25;80
08/04/2025 01:25;80
08/04/2025 01:25;79
08/04/2025 01:25;79
08/04/2025 01:25;79
08/04/2025 01:25;79
08/04/2025 01:25;79
08/04/2025 01:25;79
08/04/2025 01:25;79
08/04/2025 01:26;79
08/04/2025 01:26;79
08/04/2025 01:26;79
08/04/2025 01:26;79
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:26;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;78
08/04/2025 01:27;79
08/04/2025 01:28;79
08/04/2025 01:28;79
08/04/2025 01:28;79
08/04/2025 01:28;79
08/04/2025 01:28;79
08/04/2025 01:28;80
08/04/2025 01:28;80
08/04/2025 01:28;79
08/04/2025 01:28;79
08/04/2025 01:28;80
08/04/2025 01:28;80
08/04/2025 01:28;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:29;79
08/04/2025 01:30;79
08/04/2025 01:30;80
08/04/2025 01:30;79
08/04/2025 01:30;79
08/04/2025 01:30;79
08/04/2025 01:30;80
08/04/2025 01:30;80
08/04/2025 01:30;80
08/04/2025 01:30;79
08/04/2025 01:30;80
08/04/2025 01:30;80
08/04/2025 01:30;80
08/04/2025 01:31;79
08/04/2025 01:31;80
08/04/2025 01:31;80
08/04/2025 01:31;80
08/04/2025 01:31;80
08/04/2025 01:31;79
08/04/2025 01:31;79
08/04/2025 01:31;79
08/04/2025 01:31;79
08/04/2025 01:31;79
08/04/2025 01:31;79
08/04/2025 01:31;79
08/04/2025 01:32;79
08/04/2025 01:32;80
08/04/2025 01:32;80
08/04/2025 01:32;79
08/04/2025 01:32;79
08/04/2025 01:32;80
08/04/2025 01:32;80
08/04/2025 01:32;79
08/04/2025 01:32;79
08/04/2025 01:32;79
08/04/2025 01:32;75
08/04/2025 01:32;70
08/04/2025 01:33;66
08/04/2025 01:33;64
08/04/2025 01:33;63
08/04/2025 01:33;61
08/04/2025 01:33;60
08/04/2025 01:33;59
08/04/2025 01:33;59
08/04/2025 01:33;59
08/04/2025 01:33;58
08/04/2025 01:33;57
08/04/2025 01:33;56
08/04/2025 01:33;56
08/04/2025 01:34;55
08/04/2025 01:34;54
08/04/2025 01:34;54
08/04/2025 01:34;53
08/04/2025 01:34;52
08/04/2025 01:34;52
08/04/2025 01:34;52
08/04/2025 01:34;51
08/04/2025 01:34;51
08/04/2025 01:34;51
08/04/2025 01:34;50
08/04/2025 01:34;50
08/04/2025 01:35;49
08/04/2025 01:35;49
08/04/2025 01:35;49
08/04/2025 01:35;49
08/04/2025 01:35;48
08/04/2025 01:35;48
08/04/2025 01:35;48
08/04/2025 01:35;48
08/04/2025 01:35;47
08/04/2025 01:35;48
08/04/2025 01:35;47
08/04/2025 01:35;47
08/04/2025 01:36;47
08/04/2025 01:36;47
08/04/2025 01:36;47
08/04/2025 01:36;46
08/04/2025 01:36;46
08/04/2025 01:36;46
08/04/2025 01:36;46
08/04/2025 01:36;46
08/04/2025 01:36;45
08/04/2025 01:36;46
08/04/2025 01:36;45
08/04/2025 01:36;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;45
08/04/2025 01:37;46
08/04/2025 01:37;45
08/04/2025 01:38;45
08/04/2025 01:38;46
08/04/2025 01:38;46
08/04/2025 01:38;46
08/04/2025 01:38;45
08/04/2025 01:38;46
08/04/2025 01:38;46
08/04/2025 01:38;47
08/04/2025 01:38;47
08/04/2025 01:38;47
08/04/2025 01:38;47
08/04/2025 01:38;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;46
08/04/2025 01:39;47
08/04/2025 01:39;47
08/04/2025 01:39;46
08/04/2025 01:40;46
08/04/2025 01:40;47
08/04/2025 01:40;47
08/04/2025 01:40;46
08/04/2025 01:40;46
08/04/2025 01:40;47
08/04/2025 01:40;46
08/04/2025 01:40;46
08/04/2025 01:40;46
08/04/2025 01:40;46
08/04/2025 01:40;46
08/04/2025 01:40;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:41;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:42;46
08/04/2025 01:43;46
08/04/2025 01:43;46
08/04/2025 01:43;46
08/04/2025 01:43;46
08/04/2025 01:43;46
08/04/2025 01:43;46
08/04/2025 01:43;49
08/04/2025 01:43;53
08/04/2025 01:43;54
08/04/2025 01:43;57
08/04/2025 01:43;58
08/04/2025 01:43;58
08/04/2025 01:44;57
08/04/2025 01:44;57
08/04/2025 01:44;60
08/04/2025 01:44;60
08/04/2025 01:44;59
08/04/2025 01:44;58
08/04/2025 01:44;62
08/04/2025 01:44;61
08/04/2025 01:44;59
08/04/2025 01:44;58
08/04/2025 01:44;58
08/04/2025 01:44;59
08/04/2025 01:45;63
08/04/2025 01:45;64
08/04/2025 01:45;62
08/04/2025 01:45;61
08/04/2025 01:45;60
08/04/2025 01:45;61
08/04/2025 01:45;62
08/04/2025 01:45;62
08/04/2025 01:45;63
08/04/2025 01:45;64
08/04/2025 01:45;66
08/04/2025 01:45;67
08/04/2025 01:46;68
08/04/2025 01:46;70
08/04/2025 01:46;69
08/04/2025 01:46;64
08/04/2025 01:46;63
08/04/2025 01:46;62
08/04/2025 01:46;62
08/04/2025 01:46;63
08/04/2025 01:46;63
08/04/2025 01:46;63
08/04/2025 01:46;63
08/04/2025 01:46;61
08/04/2025 01:47;60
08/04/2025 01:47;60
08/04/2025 01:47;59
08/04/2025 01:47;58
08/04/2025 01:47;60
